topic_id,p_topic,topic_keywords,type,question_name,order,user_id_raw,T,treatment,topic_label
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,followup_second_scaling_question,20,38891617,1,Change Talk,Confidence in Changing Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,ability_booster_strengths,22,38891617,1,Change Talk,Confidence in Changing Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,confidence_past_success,24,38891617,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,26,38891617,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,28,38891617,1,Change Talk,Struggling to Regulate Social Media Use
5,0.8559260956246556,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,review_interview,30,38891617,1,Change Talk,Daily Timing of Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,wrap_up,32,38891617,1,Change Talk,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_negatives,2,50952297,1,Change Talk,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_negative_impacts,4,50952297,1,Change Talk,Balancing Connection and Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,followup_2_past_negatives,6,50952297,1,Change Talk,Daily Timing of Social Media Use
7,0.4864172762276353,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,values_future_vision,8,50952297,1,Change Talk,Unproductive and Prolonged Scrolling
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,summary_understanding,10,50952297,1,Change Talk,Improving Focus and Productivity
0,0.9580968472293035,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,first_scaling_question,12,50952297,1,Change Talk,Balancing Connection and Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,dig_deeper_first_scaling_question,16,50952297,1,Change Talk,Confidence in Changing Social Media Use
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,second_scaling_question,18,50952297,1,Change Talk,Improving Focus and Productivity
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,followup_second_scaling_question,20,50952297,1,Change Talk,Confidence in Changing Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,ability_booster_strengths,22,50952297,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,confidence_past_success,24,50952297,1,Change Talk,Struggling to Regulate Social Media Use
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,menu_of_choices_1,26,50952297,1,Change Talk,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,28,50952297,1,Change Talk,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,review_interview,30,50952297,1,Change Talk,Physical Strategies to Limit Phone Use
6,0.4261088264094015,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,wrap_up,32,50952297,1,Change Talk,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_negatives,2,47387139,1,Change Talk,Struggling to Regulate Social Media Use
7,0.4245247908171176,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,deepen_negative_impacts,4,47387139,1,Change Talk,Unproductive and Prolonged Scrolling
7,0.5509241075418503,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,followup_2_past_negatives,6,47387139,1,Change Talk,Unproductive and Prolonged Scrolling
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_future_vision,8,47387139,1,Change Talk,Struggling to Regulate Social Media Use
4,0.8133989498752966,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,summary_understanding,10,47387139,1,Change Talk,Improving Focus and Productivity
10,0.4893154502386148,app - willpower - phone - using - thing - mind - limit - days - use - think just,answer,t4_reaction_relevance,2,4319049,3,Direct persuasion,App and Notification Use Management
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,4319049,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_direct_harms,6,4319049,3,Direct persuasion,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_benefits_ask,8,4319049,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,4319049,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,4319049,3,Direct persuasion,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,4319049,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_commitment_rule,18,4319049,3,Direct persuasion,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_enforcement,20,4319049,3,Direct persuasion,Physical Strategies to Limit Phone Use
21,1.0,willpower - strong - mind - difficult - just need - saying - old - got - effort - energy,answer,t4_confidence_scale2,22,4319049,3,Direct persuasion,Reliance on Personal Willpower
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_barriers_solutions,26,4319049,3,Direct persuasion,Struggling to Regulate Social Media Use
18,1.0,question - don know - know - thought - ideas - based - read - main - different - guess,answer,t4_closing_summary,28,4319049,3,Direct persuasion,Expressions of Uncertainty and Clarification
10,0.4140007039295048,app - willpower - phone - using - thing - mind - limit - days - use - think just,answer,followup_past_negatives,2,94036655,1,Change Talk,App and Notification Use Management
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_negative_impacts,4,94036655,1,Change Talk,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_2_past_negatives,6,94036655,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_future_vision,8,94036655,1,Change Talk,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,summary_understanding,10,94036655,1,Change Talk,Balancing Connection and Social Media Use
16,1.0,perfect - pretty - thoughts - experience - job - balance - change - feel - moment - definitely,answer,first_scaling_question,12,94036655,1,Change Talk,Agreement with Summary Statements
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,dig_deeper_first_scaling_question,16,94036655,1,Change Talk,Confidence in Changing Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,second_scaling_question,18,94036655,1,Change Talk,Balancing Connection and Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,ability_booster_strengths,22,94036655,1,Change Talk,Confidence in Changing Social Media Use
17,0.2614590442438823,ideas - think really - thought - mind - moment - don think - think - conscious - thoughts - clear,answer,followup_past_negatives,2,97159036,1,Change Talk,No Specific Thoughts or Ideas
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_negative_impacts,4,97159036,1,Change Talk,Struggling to Regulate Social Media Use
5,0.5824065095136882,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,followup_2_past_negatives,6,97159036,1,Change Talk,Daily Timing of Social Media Use
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,values_future_vision,8,97159036,1,Change Talk,Improving Focus and Productivity
4,0.3706646881664245,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,summary_understanding,10,97159036,1,Change Talk,Improving Focus and Productivity
12,1.0,right - perfect - ve got - fine - did - good - change - completely - think - plan,answer,first_scaling_question,12,97159036,1,Change Talk,Explicit Confirmation of Accuracy
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,dig_deeper_first_scaling_question,16,97159036,1,Change Talk,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,18,97159036,1,Change Talk,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,ability_booster_strengths,22,97159036,1,Change Talk,Physical Strategies to Limit Phone Use
26,0.311319394781669,bored - attention - talking - world - kids - tired - health - spending time - tv - spending,answer,confidence_past_success,24,97159036,1,Change Talk,Boredom and Attention States
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,menu_of_choices_1,26,97159036,1,Change Talk,Social Media Impact on Energy and Productivity
