topic_id,user_id_raw,T,treatment,topic_label
3,58008852,2,Ambivalence,Confidence in Changing Social Media Use
0,58008852,2,Ambivalence,Balancing Connection and Social Media Use
-1,58008852,2,Ambivalence,Struggling to Regulate Social Media Use
9,58008852,2,Ambivalence,Challenges in Sustaining Personal Change
11,58008852,2,Ambivalence,Negative Content and Ad Intrusion
4,58008852,2,Ambivalence,Improving Focus and Productivity
0,58008852,2,Ambivalence,Balancing Connection and Social Media Use
-1,67447686,2,Ambivalence,Struggling to Regulate Social Media Use
0,67447686,2,Ambivalence,Balancing Connection and Social Media Use
0,67447686,2,Ambivalence,Balancing Connection and Social Media Use
7,67447686,2,Ambivalence,Unproductive and Prolonged Scrolling
-1,67447686,2,Ambivalence,Struggling to Regulate Social Media Use
-1,67447686,2,Ambivalence,Struggling to Regulate Social Media Use
12,67447686,2,Ambivalence,Explicit Confirmation of Accuracy
14,67447686,2,Ambivalence,Affirming Importance and Priority
6,67447686,2,Ambivalence,Challenges in Changing Social Media Habits
-1,67447686,2,Ambivalence,Struggling to Regulate Social Media Use
15,67447686,2,Ambivalence,Gradual Reduction of Social Media Use
7,67447686,2,Ambivalence,Unproductive and Prolonged Scrolling
-1,67447686,2,Ambivalence,Struggling to Regulate Social Media Use
1,67447686,2,Ambivalence,Physical Strategies to Limit Phone Use
1,67447686,2,Ambivalence,Physical Strategies to Limit Phone Use
0,67447686,2,Ambivalence,Balancing Connection and Social Media Use
0,43911204,3,Direct persuasion,Balancing Connection and Social Media Use
-1,43911204,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,43911204,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,43911204,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,43911204,3,Direct persuasion,Struggling to Regulate Social Media Use
2,43911204,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,43911204,3,Direct persuasion,Struggling to Regulate Social Media Use
1,43911204,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,43911204,3,Direct persuasion,Balancing Connection and Social Media Use
-1,43911204,3,Direct persuasion,Struggling to Regulate Social Media Use
0,96533676,3,Direct persuasion,Balancing Connection and Social Media Use
5,96533676,3,Direct persuasion,Daily Timing of Social Media Use
0,96533676,3,Direct persuasion,Balancing Connection and Social Media Use
15,96533676,3,Direct persuasion,Gradual Reduction of Social Media Use
0,96533676,3,Direct persuasion,Balancing Connection and Social Media Use
-1,96533676,3,Direct persuasion,Struggling to Regulate Social Media Use
3,96533676,3,Direct persuasion,Confidence in Changing Social Media Use
-1,96533676,3,Direct persuasion,Struggling to Regulate Social Media Use
0,96533676,3,Direct persuasion,Balancing Connection and Social Media Use
5,96533676,3,Direct persuasion,Daily Timing of Social Media Use
10,96533676,3,Direct persuasion,App and Notification Use Management
3,96533676,3,Direct persuasion,Confidence in Changing Social Media Use
5,96533676,3,Direct persuasion,Daily Timing of Social Media Use
-1,96533676,3,Direct persuasion,Struggling to Regulate Social Media Use
20,58615788,1,Change Talk,Perceived Excessive Social Media Use
-1,58615788,1,Change Talk,Struggling to Regulate Social Media Use
5,58615788,1,Change Talk,Daily Timing of Social Media Use
0,58615788,1,Change Talk,Balancing Connection and Social Media Use
-1,58615788,1,Change Talk,Struggling to Regulate Social Media Use
27,58615788,1,Change Talk,Affirmations and Confirmations
15,58615788,1,Change Talk,Gradual Reduction of Social Media Use
1,58615788,1,Change Talk,Physical Strategies to Limit Phone Use
3,58615788,1,Change Talk,Confidence in Changing Social Media Use
8,58615788,1,Change Talk,Self-Confidence in Behavior Change
2,58615788,1,Change Talk,Social Media Impact on Energy and Productivity
21,58615788,1,Change Talk,Reliance on Personal Willpower
-1,58615788,1,Change Talk,Struggling to Regulate Social Media Use
-1,58615788,1,Change Talk,Struggling to Regulate Social Media Use
-1,58615788,1,Change Talk,Struggling to Regulate Social Media Use
-1,5042599,3,Direct persuasion,Struggling to Regulate Social Media Use
5,5042599,3,Direct persuasion,Daily Timing of Social Media Use
-1,5042599,3,Direct persuasion,Struggling to Regulate Social Media Use
1,5042599,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,5042599,3,Direct persuasion,Balancing Connection and Social Media Use
-1,5042599,3,Direct persuasion,Struggling to Regulate Social Media Use
13,5042599,3,Direct persuasion,Managing YouTube Viewing Time
13,5042599,3,Direct persuasion,Managing YouTube Viewing Time
2,5042599,3,Direct persuasion,Social Media Impact on Energy and Productivity
26,5042599,3,Direct persuasion,Boredom and Attention States
-1,5042599,3,Direct persuasion,Struggling to Regulate Social Media Use
0,33576930,3,Direct persuasion,Balancing Connection and Social Media Use
7,33576930,3,Direct persuasion,Unproductive and Prolonged Scrolling
0,33576930,3,Direct persuasion,Balancing Connection and Social Media Use
2,33576930,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,33576930,3,Direct persuasion,Balancing Connection and Social Media Use
4,33576930,3,Direct persuasion,Improving Focus and Productivity
1,33576930,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,33576930,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,33576930,3,Direct persuasion,Struggling to Regulate Social Media Use
0,20937948,3,Direct persuasion,Balancing Connection and Social Media Use
5,20937948,3,Direct persuasion,Daily Timing of Social Media Use
0,20937948,3,Direct persuasion,Balancing Connection and Social Media Use
2,20937948,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,20937948,3,Direct persuasion,Balancing Connection and Social Media Use
4,20937948,3,Direct persuasion,Improving Focus and Productivity
1,20937948,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,20937948,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,20937948,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,20937948,3,Direct persuasion,Struggling to Regulate Social Media Use
2,37736991,1,Change Talk,Social Media Impact on Energy and Productivity
2,37736991,1,Change Talk,Social Media Impact on Energy and Productivity
13,37736991,1,Change Talk,Managing YouTube Viewing Time
-1,37736991,1,Change Talk,Struggling to Regulate Social Media Use
4,37736991,1,Change Talk,Improving Focus and Productivity
0,40787974,1,Change Talk,Balancing Connection and Social Media Use
7,40787974,1,Change Talk,Unproductive and Prolonged Scrolling
5,40787974,1,Change Talk,Daily Timing of Social Media Use
-1,40787974,1,Change Talk,Struggling to Regulate Social Media Use
4,40787974,1,Change Talk,Improving Focus and Productivity
12,40787974,1,Change Talk,Explicit Confirmation of Accuracy
1,40787974,1,Change Talk,Physical Strategies to Limit Phone Use
-1,40787974,1,Change Talk,Struggling to Regulate Social Media Use
8,40787974,1,Change Talk,Self-Confidence in Behavior Change
-1,40787974,1,Change Talk,Struggling to Regulate Social Media Use
-1,40787974,1,Change Talk,Struggling to Regulate Social Media Use
7,40787974,1,Change Talk,Unproductive and Prolonged Scrolling
5,40787974,1,Change Talk,Daily Timing of Social Media Use
-1,40787974,1,Change Talk,Struggling to Regulate Social Media Use
0,93772966,2,Ambivalence,Balancing Connection and Social Media Use
0,93772966,2,Ambivalence,Balancing Connection and Social Media Use
0,93772966,2,Ambivalence,Balancing Connection and Social Media Use
7,93772966,2,Ambivalence,Unproductive and Prolonged Scrolling
2,93772966,2,Ambivalence,Social Media Impact on Energy and Productivity
2,93772966,2,Ambivalence,Social Media Impact on Energy and Productivity
16,93772966,2,Ambivalence,Agreement with Summary Statements
-1,93772966,2,Ambivalence,Struggling to Regulate Social Media Use
0,93772966,2,Ambivalence,Balancing Connection and Social Media Use
-1,93772966,2,Ambivalence,Struggling to Regulate Social Media Use
8,93772966,2,Ambivalence,Self-Confidence in Behavior Change
0,93772966,2,Ambivalence,Balancing Connection and Social Media Use
-1,93772966,2,Ambivalence,Struggling to Regulate Social Media Use
-1,93772966,2,Ambivalence,Struggling to Regulate Social Media Use
-1,93772966,2,Ambivalence,Struggling to Regulate Social Media Use
0,93772966,2,Ambivalence,Balancing Connection and Social Media Use
20,45866980,2,Ambivalence,Perceived Excessive Social Media Use
0,45866980,2,Ambivalence,Balancing Connection and Social Media Use
0,45866980,2,Ambivalence,Balancing Connection and Social Media Use
-1,45866980,2,Ambivalence,Struggling to Regulate Social Media Use
2,45866980,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,45866980,2,Ambivalence,Struggling to Regulate Social Media Use
12,45866980,2,Ambivalence,Explicit Confirmation of Accuracy
-1,45866980,2,Ambivalence,Struggling to Regulate Social Media Use
-1,45866980,2,Ambivalence,Struggling to Regulate Social Media Use
0,45866980,2,Ambivalence,Balancing Connection and Social Media Use
-1,45866980,2,Ambivalence,Struggling to Regulate Social Media Use
-1,45866980,2,Ambivalence,Struggling to Regulate Social Media Use
-1,62354514,3,Direct persuasion,Struggling to Regulate Social Media Use
5,62354514,3,Direct persuasion,Daily Timing of Social Media Use
0,62354514,3,Direct persuasion,Balancing Connection and Social Media Use
2,62354514,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,62354514,3,Direct persuasion,Balancing Connection and Social Media Use
4,62354514,3,Direct persuasion,Improving Focus and Productivity
3,62354514,3,Direct persuasion,Confidence in Changing Social Media Use
-1,62354514,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,62354514,3,Direct persuasion,Struggling to Regulate Social Media Use
1,62354514,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,62354514,3,Direct persuasion,Struggling to Regulate Social Media Use
0,62354514,3,Direct persuasion,Balancing Connection and Social Media Use
1,62354514,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,28787805,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,28787805,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,28787805,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,28787805,3,Direct persuasion,Struggling to Regulate Social Media Use
15,28787805,3,Direct persuasion,Gradual Reduction of Social Media Use
4,28787805,3,Direct persuasion,Improving Focus and Productivity
3,28787805,3,Direct persuasion,Confidence in Changing Social Media Use
1,28787805,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,28787805,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,28787805,3,Direct persuasion,Struggling to Regulate Social Media Use
1,28787805,3,Direct persuasion,Physical Strategies to Limit Phone Use
2,30872038,1,Change Talk,Social Media Impact on Energy and Productivity
-1,30872038,1,Change Talk,Struggling to Regulate Social Media Use
-1,30872038,1,Change Talk,Struggling to Regulate Social Media Use
4,30872038,1,Change Talk,Improving Focus and Productivity
0,30872038,1,Change Talk,Balancing Connection and Social Media Use
-1,30872038,1,Change Talk,Struggling to Regulate Social Media Use
-1,30872038,1,Change Talk,Struggling to Regulate Social Media Use
6,30872038,1,Change Talk,Challenges in Changing Social Media Habits
5,30872038,1,Change Talk,Daily Timing of Social Media Use
-1,30872038,1,Change Talk,Struggling to Regulate Social Media Use
-1,30872038,1,Change Talk,Struggling to Regulate Social Media Use
-1,30872038,1,Change Talk,Struggling to Regulate Social Media Use
0,52751122,2,Ambivalence,Balancing Connection and Social Media Use
0,52751122,2,Ambivalence,Balancing Connection and Social Media Use
0,52751122,2,Ambivalence,Balancing Connection and Social Media Use
2,52751122,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,52751122,2,Ambivalence,Struggling to Regulate Social Media Use
-1,52751122,2,Ambivalence,Struggling to Regulate Social Media Use
2,52751122,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,52751122,2,Ambivalence,Struggling to Regulate Social Media Use
-1,52751122,2,Ambivalence,Struggling to Regulate Social Media Use
0,52751122,2,Ambivalence,Balancing Connection and Social Media Use
14,52751122,2,Ambivalence,Affirming Importance and Priority
-1,52751122,2,Ambivalence,Struggling to Regulate Social Media Use
-1,24394933,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,24394933,3,Direct persuasion,Struggling to Regulate Social Media Use
0,24394933,3,Direct persuasion,Balancing Connection and Social Media Use
2,24394933,3,Direct persuasion,Social Media Impact on Energy and Productivity
17,24394933,3,Direct persuasion,No Specific Thoughts or Ideas
-1,24394933,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,24394933,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,24394933,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,24394933,3,Direct persuasion,Struggling to Regulate Social Media Use
8,24394933,3,Direct persuasion,Self-Confidence in Behavior Change
-1,24394933,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,24394933,3,Direct persuasion,Struggling to Regulate Social Media Use
0,65626022,1,Change Talk,Balancing Connection and Social Media Use
2,65626022,1,Change Talk,Social Media Impact on Energy and Productivity
0,65626022,1,Change Talk,Balancing Connection and Social Media Use
14,65626022,1,Change Talk,Affirming Importance and Priority
-1,65626022,1,Change Talk,Struggling to Regulate Social Media Use
-1,65626022,1,Change Talk,Struggling to Regulate Social Media Use
0,65626022,1,Change Talk,Balancing Connection and Social Media Use
-1,65626022,1,Change Talk,Struggling to Regulate Social Media Use
-1,65626022,1,Change Talk,Struggling to Regulate Social Media Use
-1,65626022,1,Change Talk,Struggling to Regulate Social Media Use
-1,65626022,1,Change Talk,Struggling to Regulate Social Media Use
21,65626022,1,Change Talk,Reliance on Personal Willpower
10,65626022,1,Change Talk,App and Notification Use Management
10,65626022,1,Change Talk,App and Notification Use Management
3,65626022,1,Change Talk,Confidence in Changing Social Media Use
7,1625457,2,Ambivalence,Unproductive and Prolonged Scrolling
0,1625457,2,Ambivalence,Balancing Connection and Social Media Use
0,1625457,2,Ambivalence,Balancing Connection and Social Media Use
-1,1625457,2,Ambivalence,Struggling to Regulate Social Media Use
5,1625457,2,Ambivalence,Daily Timing of Social Media Use
